ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00004^Manneo Whitlock^Γυναίκα^Goliath^Fighter^-^2^1/4^Σκοπός^Guardians^Thundermount^Anvil Head (SET-035)^Ουδέτερη^17^23^Greatsword^+5^2d6+3 τέμνον^-^-^βαρίδια ρίψης; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-00012^Rhys Hollis^Άνδρας^Half-Elf^Artificer^Armorer^7^3^Ιχνηλάτης θηρίων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^17^77^Steel Defender + warhammer^+7^1d8+4 τέμνον^Catapult; Absorb Elements; Invisibility; Faerie Fire^-^πρωτότυπο που δεν δούλεψε ποτέ; κομμάτι λιωμένης ράγας; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Φράζει την είσοδο ενός shaft με το σώμα του, λέει στο συνεργείο να πάει σπίτι και αρνείται να εξηγήσει.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-08721^Milo Vellacott^Άνδρας^Halfling^Fighter^Champion^4^1^Υπάλληλος πύλης^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Φιλικός^19^43^Longsword^+5^1d8+3 τέμνον^-^-^βαρίδια ρίψης; κεντρικό κλειδί των shafts; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Δίνει κάθε οδηγία ως αριθμημένη λίστα, φωναχτά.
SL-08741^Morgran Ashenford^Άνδρας^Dwarf^Cleric^Trickery Domain^16^11^Φύλακας του βάλτου^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερος^19^165^Warhammer^+10^1d8+5 θλαστικό^Guardian of Faith; Dispel Magic; Mass Healing Word; Revivify^-^τελετουργικό δρεπάνι; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; γράμμα που δεν στάλθηκε ποτέ^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-08748^Garret Netherby^Άνδρας^Halfling^Paladin^Oath of Vengeance^10^5^Ιχνηλάτης θηρίων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^18^116^Longsword (Divine Smite)^+9^1d8+5 + 2d8 radiant^Aid; Zone of Truth; Bless; Shield of Faith^-^ασπίδα με μισοσβησμένο οικόσημο; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Αρνείται να υπογράψει ένα assay που έχει ήδη διαβάσει.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-08772^Solenn Quenby^Γυναίκα^Elf^Cleric^Grave Domain^10^6^Κούριερ συμβολαίων^Thundermount Guild^Thundermount^Ore Adit (SET-025)^Φιλική^18^92^Warhammer^+9^1d8+5 θλαστικό^Cure Wounds; Healing Word; Hold Person; Revivify^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά της· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-08777^Kaelen Umber^Άνδρας^Half-Elf^Rogue^Arcane Trickster^10^5^Γιατρός ανακούφισης^Guardians^Thundermount^Anvil Head (SET-035)^Εχθρικός^16^81^Hand crossbow (Sneak Attack)^+9^1d6+5 + 5d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; κομμάτι λιωμένης ράγας; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Κόβει δείγμα crystalline και τσεπώνει το μισό.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-08779^Torvald Wickham^Άνδρας^Dwarf^Rogue^Thief^4^1^Μάγειρας καταυλισμού^Independent^Thundermount^Deep Cut (SET-027)^Φιλικός^14^32^Shortsword (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; λίστα routes που δεν υπάρχουν πια^Συγκρίνει ένα blast-timer με ρολόι τσέπης και διαφωνεί και με τα δύο.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-08782^Skorr Cindermark^Άνδρας^Orc^Warlock^The Great Old One^3^1/2^Νεοσύλλεκτος^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερος^13^25^Pact blade^+5^1d8+3 τέμνον^Dissonant Whispers; Charm Person; Arms of Hadar; Hex^-^λίστα πραγμάτων που δεν επιτρέπεται να πει φωναχτά; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Ξεχωρίζει μετάλλευμα σε δύο σωρούς και αρνείται να εξηγήσει τον δεύτερο.^Μετράει τις λέξεις του και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-08786^Brynja Ulverston^Γυναίκα^Dwarf^Druid^-^2^1/4^Σταβλίτης^Independent^Thundermount^Anvil Head (SET-035)^Εχθρική^14^16^Quarterstaff^+5^1d8+3 θλαστικό^Goodberry; Entangle; Faerie Fire; Thunderwave^-^ραβδί που έχει ριζώσει δύο φορές; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Χαρτογραφεί μια καταρρευσμένη στοά μόνο με τον ήχο.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-08792^Solenn Vardenfell^Γυναίκα^Elf^Bard^College of Valor^9^6^Μεσάζων πληροφοριών^Independent^Thundermount^Anvil Head (SET-035)^Φιλική^14^80^Hand crossbow^+9^1d6+5 διατρητικό^Shatter; Dissonant Whispers; Dispel Magic; Fear^-^συστατική επιστολή για αυλή που έχει πέσει; κεντρικό κλειδί των shafts; μια τούφα μαλλιά σε διπλωμένο χαρτί^Ανεβάζει κάτι βαρύ από ένα shaft πολύ αργά, μόνη.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-08798^Toma Garrick^Άνδρας^Human^Wizard^School of Divination^12^8^Πιλότος καταιγίδων^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλικός^14^114^Ray of Frost^+9^3d8 cold^Shield; Detect Magic; Fly; Grease^-^spellbook με δικές του σημειώσεις; κομμάτι λιωμένης ράγας; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Στα μισά ενός pylon μέσα σε καταιγίδα, φωνάζει νούμερα σε έναν βοηθό που δεν υπάρχει.^Μιλάει για τον εαυτό του σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-08811^Andry Zell^Γυναίκα^Halfling^Rogue^Arcane Trickster^11^6^Επιστάτης ορυχείου^Independent^Thundermount^Slag Shafttown (SET-033)^Φιλική^16^95^Hand crossbow (Sneak Attack)^+9^1d6+5 + 6d6 διατρητικό^-^-^κόφτης τζαμιού και ένα κουβάρι σύρμα; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Συγκρίνει ένα blast-timer με ρολόι τσέπης και διαφωνεί και με τα δύο.^Επαναλαμβάνει ως ερώτηση το τελευταίο που της είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-08822^Milo Ashlow^Άνδρας^Halfling^Sorcerer^Wild Magic Sorcery^10^6^Τεχνικός shield^Guardians^Thundermount^Deep Cut (SET-027)^Ουδέτερος^12^80^Chromatic Orb^+9^2d8 lightning^Burning Hands; Misty Step; Scorching Ray; Fireball^-^ασταθές focus που βουίζει κοντά σε shields; κεντρικό κλειδί των shafts; ένταλμα με τη δική του περιγραφή πάνω^Πίνει μόνος σε ταβέρνα γεμάτη με το δικό του συνεργείο.^Αργος και μετρημένος· δεν υψώνει ποτέ τη φωνή του και δεν επαναλαμβάνει.
SL-08823^Aina Stoneglass^Γυναίκα^Goliath^Sorcerer^Wild Magic Sorcery^5^3^Αξιωματικός σημάτων^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Ουδέτερη^12^45^Chromatic Orb^+7^2d8 lightning^Misty Step; Absorb Elements; Shatter; Chromatic Orb^-^δαχτυλίδι που ζεσταίνεται όταν λέει ψέματα; λάμπα με ραγισμένο δοχείο; ένταλμα με τη δική της περιγραφή πάνω^Χαρτογραφεί μια καταρρευσμένη στοά μόνο με τον ήχο.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-08835^Rhoda Ashenford^Γυναίκα^Human^Barbarian^Path of the Berserker^4^1^Αρχάριος γιατρός^Independent^Thundermount^Deep Cut (SET-027)^Ουδέτερη^14^44^Maul^+5^2d6+3 θλαστικό^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό της; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Κόβει δείγμα crystalline και τσεπώνει το μισό.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-08850^Daughter-Frame Frostwell^Γυναίκα^Awakened Construct^Ranger^-^1^1/8^Υπάλληλος διοδίων^Independent^Thundermount^Deep Cut (SET-027)^Εχθρική^15^10^Longbow^+5^1d8+3 διατρητικό^Ensnaring Strike; Goodberry; Hunter's Mark; Fog Cloud^-^παγίδες και σφυρίχτρα από κόκαλο; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Χρησιμοποιεί κυνηγετική ορολογία για κάθε ανθρώπινη συναλλαγή.
SL-08852^Selis Roe^Γυναίκα^Half-Elf^Cleric^-^2^1/4^Βοσκόπουλο^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Εχθρική^16^17^Sacred Flame^+5^1d8+3 τέμνον^Guiding Bolt; Bless; Cure Wounds; Shield of Faith^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); κεντρικό κλειδί των shafts; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Στέκεται εντελώς ακίνητη σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Υπερβολικά τυπική, προβαρισμένη διατύπωση· καταφεύγει σε αριθμούς κανονισμών όταν δεν αντέχει.
SL-08853^Aldric Dural^Άνδρας^Human^Cleric^War Domain^3^1/2^Σχοινάς^Drifters^Thundermount^Slag Shafttown (SET-033)^Φιλικός^16^25^Warhammer^+5^1d8+3 θλαστικό^Bless; Shield of Faith; Healing Word; Cure Wounds^-^ιερό σύμβολο λειασμένο από τη χρήση; σφραγισμένο assay με αδύνατη ένδειξη; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-08877^Thessaly Blackfell^Γυναίκα^Elf^Sorcerer^Wild Magic Sorcery^6^4^Υπάλληλος assay^Independent^Thundermount^Deep Cut (SET-027)^Εχθρική^14^48^Chromatic Orb^+7^2d8 lightning^Magic Missile; Shatter; Mirror Image; Scorching Ray^-^γάντι που κρύβει χέρι που δεν φαίνεται πια σωστό; σακί με ακατέργαστο crystalline ore; debt-token από τους Lifeweavers^Στέκεται εντελώς ακίνητη σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-08882^Thokk Coldmouth^Άνδρας^Goliath^Cleric^Life Domain^7^4^Μελετητής ουρανού^Independent^Thundermount^Copper Shafttown (SET-030)^Φιλικός^17^71^Warhammer^+7^1d8+4 θλαστικό^Bless; Healing Word; Guiding Bolt; Lesser Restoration^-^φορητό βωμό που διπλώνει σε σακίδιο; λάμπα με ραγισμένο δοχείο; πειθαρχική αναφορά, ανοιχτή ακόμα^Σημαδεύει ένα δοκάρι με κιμωλία και μετά το ξανασημαδεύει διαφορετικά.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-08885^Anakis Stell^Γυναίκα^Tiefling^Cleric^-^2^1/4^Συντηρητής shield^Guardians^Thundermount^Deep Cut (SET-027)^Ουδέτερη^16^19^Mace^+5^1d6+3 θλαστικό^Shield of Faith; Guiding Bolt; Bless; Healing Word^-^τελετουργικό δρεπάνι; λάμπα με ραγισμένο δοχείο; γράμμα που δεν στάλθηκε ποτέ^Στέκεται εντελώς ακίνητη σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-08922^Ulla Halloway^Γυναίκα^Half-Orc^Rogue^Thief^7^3^Αναγνώστης καταιγίδων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Φιλική^15^57^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; Guardian dog-tag που δεν είναι δικό της^Ανασύρει ένα πτώμα από shaft χωρίς βοήθεια και χωρίς σχόλιο.^Έχει μάθει να χαμηλώνει τη φωνή της όταν λέει κάτι αληθινό.
SL-08923^Rhogar Wend^Άνδρας^Dragonborn^Sorcerer^Wild Magic Sorcery^5^3^Επιστάτης ανάσυρσης^Independent^Thundermount^Anvil Head (SET-035)^Εχθρικός^12^37^Ray of Frost^+7^2d8 cold^Shatter; Absorb Elements; Hold Person; Burning Hands^-^focus από γυαλί καταιγίδας; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Στέκεται εντελώς ακίνητος σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Προφέρει κάθε αρκανό όρο με οδυνηρή ακρίβεια και όλα τα υπόλοιπα πρόχειρα.
